Customer_ID,Age,Gender,Occupation,Monthly_Income,City,Account_Balance,Credit_Score,Existing_Loan,Credit_Card,Investment,Insurance,Monthly_Transactions,Digital_Usage,Product_Count,Credit_Card_Score,Investment_Score,Insurance_Score,Loan_Score,Max_Opportunity_Score,Next_Best_Product,Opportunity_Level,Customer_Value
C0594,58,Female,Salaried,143002,Pune,626271,699,Yes,No,Yes,No,66,Medium,2,75,70,100,45,100,Insurance,High,High Value
C0595,32,Male,Salaried,80225,Delhi,179155,693,Yes,Yes,No,Yes,29,Medium,3,25,75,70,25,75,Investment,Medium,Medium Value
C0596,44,Male,Salaried,67952,Bangalore,73771,758,Yes,Yes,No,Yes,5,Low,3,50,50,70,50,70,Insurance,Medium,Medium Value
C0597,48,Male,Self-Employed,135706,Hyderabad,316635,747,Yes,No,Yes,Yes,31,Medium,3,80,70,70,70,80,Credit Card,High,High Value
C0598,28,Female,Business,218735,Bangalore,715214,727,Yes,Yes,Yes,No,77,Medium,3,70,50,75,70,75,Insurance,Medium,High Value
C0599,48,Male,Salaried,139708,Bangalore,405760,745,No,Yes,No,No,70,High,1,70,100,80,100,100,Investment,High,High Value
C0600,56,Male,Self-Employed,44343,Hyderabad,212484,640,No,No,Yes,No,5,Low,1,55,45,55,30,55,Credit Card,Medium,Medium Value
C0601,46,Female,Business,126173,Hyderabad,168040,621,No,No,No,Yes,39,Low,1,55,75,50,75,75,Investment,Medium,Medium Value
C0602,28,Female,Self-Employed,135260,Chennai,416647,712,Yes,No,Yes,Yes,53,High,3,100,50,45,45,100,Credit Card,High,High Value
C0603,48,Male,Business,220863,Chennai,673144,802,Yes,Yes,Yes,Yes,57,Medium,4,70,70,70,70,70,Credit Card,Medium,High Value
C0604,48,Female,Business,210206,Hyderabad,433899,792,No,Yes,No,No,83,High,1,70,100,80,100,100,Investment,High,High Value
C0605,57,Female,Salaried,142366,Delhi,604125,727,Yes,No,Yes,Yes,30,Medium,3,80,70,70,70,80,Credit Card,High,High Value
C0606,56,Male,Salaried,77101,Mumbai,307664,667,No,No,Yes,Yes,37,Medium,2,55,70,50,75,75,Loan,Medium,Medium Value
C0607,47,Male,Student,13907,Chennai,47013,666,No,No,Yes,No,5,Low,1,30,20,55,30,55,Insurance,Medium,Emerging
C0608,37,Female,Salaried,129111,Mumbai,600879,701,No,No,No,Yes,34,Low,1,80,100,50,75,100,Investment,High,High Value
C0609,29,Male,Student,24031,Delhi,121793,641,No,No,No,No,13,Low,0,30,30,30,30,30,No Immediate Opportunity,Low,Emerging
C0610,53,Male,Business,185899,Hyderabad,375553,770,No,No,Yes,No,81,High,1,100,70,80,100,100,Credit Card,High,High Value
C0611,40,Male,Salaried,126143,Delhi,446726,692,Yes,Yes,No,Yes,52,Medium,3,45,100,70,45,100,Investment,High,High Value
C0612,33,Female,Salaried,92653,Chennai,193851,725,No,Yes,Yes,Yes,37,Medium,3,50,45,50,100,100,Loan,High,Medium Value
C0613,48,Male,Salaried,43699,Bangalore,82457,648,No,No,Yes,Yes,19,Low,2,55,20,25,30,55,Credit Card,Medium,Emerging
C0614,49,Male,Self-Employed,149527,Hyderabad,156265,781,No,Yes,Yes,Yes,61,Medium,3,70,45,50,100,100,Loan,High,Medium Value
C0615,33,Male,Salaried,146972,Pune,566859,669,No,Yes,No,Yes,61,Medium,2,45,100,50,75,100,Investment,High,High Value
C0616,55,Male,Salaried,35313,Mumbai,131914,633,Yes,No,No,No,7,Low,1,30,50,75,0,75,Insurance,Medium,Emerging
C0617,26,Female,Salaried,43598,Delhi,75513,662,No,No,No,No,26,Medium,0,55,30,30,30,55,Credit Card,Medium,Emerging
C0618,38,Female,Salaried,141362,Hyderabad,565269,656,No,Yes,Yes,No,41,Low,2,45,70,80,75,80,Insurance,High,High Value
C0619,25,Male,Salaried,145445,Delhi,651809,640,Yes,Yes,Yes,Yes,70,High,4,45,50,45,45,50,Investment,Medium,High Value
C0620,45,Male,Salaried,58807,Hyderabad,75012,615,No,No,No,Yes,33,Low,1,55,50,50,75,75,Loan,Medium,Medium Value
C0621,22,Female,Self-Employed,94550,Chennai,185571,683,Yes,No,Yes,Yes,68,Medium,3,75,25,45,45,75,Credit Card,Medium,Medium Value
C0622,30,Male,Salaried,110072,Chennai,440606,692,Yes,No,Yes,No,49,Medium,2,75,70,100,45,100,Insurance,High,High Value
C0623,50,Male,Salaried,33558,Chennai,79343,671,No,Yes,No,No,26,Low,1,0,50,55,30,55,Insurance,Medium,Emerging
C0624,25,Female,Salaried,105308,Delhi,376207,691,No,No,No,No,16,Low,0,55,80,55,55,80,Investment,High,High Value
C0625,53,Female,Salaried,80113,Pune,97980,694,Yes,No,No,No,44,Medium,1,75,75,100,45,100,Insurance,High,Medium Value
C0626,21,Male,Student,13575,Chennai,40531,638,No,No,No,No,22,Low,0,30,30,30,30,30,No Immediate Opportunity,Low,Emerging
C0627,38,Male,Business,108219,Hyderabad,412154,720,No,Yes,Yes,No,63,High,2,70,70,80,100,100,Loan,High,High Value
C0628,52,Male,Salaried,65186,Chennai,238785,695,No,No,No,Yes,26,Low,1,55,75,50,55,75,Investment,Medium,Medium Value
C0629,31,Male,Business,218038,Bangalore,907792,744,Yes,No,No,No,76,High,1,100,100,100,70,100,Credit Card,High,High Value
C0630,41,Male,Salaried,63769,Chennai,308894,692,Yes,No,Yes,No,7,Low,2,55,45,100,25,100,Insurance,High,Medium Value
C0631,46,Male,Salaried,149932,Delhi,608161,714,No,No,Yes,No,41,Low,1,100,70,80,75,100,Credit Card,High,High Value
C0632,45,Male,Student,17119,Pune,84385,607,No,No,No,Yes,6,Low,1,30,50,25,30,50,Investment,Medium,Emerging
C0633,42,Female,Self-Employed,88218,Bangalore,105641,716,Yes,No,Yes,Yes,6,Low,3,80,45,70,25,80,Credit Card,High,Medium Value
C0634,47,Female,Student,29229,Delhi,74061,632,No,No,No,Yes,5,Low,1,30,50,25,30,50,Investment,Medium,Emerging
C0635,33,Male,Salaried,105209,Delhi,126095,724,Yes,Yes,Yes,Yes,40,Low,4,70,45,70,70,70,Credit Card,Medium,Medium Value
C0636,53,Male,Business,77877,Delhi,345790,693,Yes,No,Yes,No,30,Low,2,55,70,100,45,100,Insurance,High,Medium Value
C0637,54,Female,Salaried,88001,Hyderabad,199345,686,No,No,Yes,No,18,Low,1,55,45,80,55,80,Insurance,High,Medium Value
C0638,55,Male,Salaried,127137,Delhi,414639,652,No,No,Yes,No,29,Low,1,55,70,80,55,80,Insurance,High,High Value
C0639,21,Male,Self-Employed,73084,Hyderabad,143746,727,Yes,Yes,No,No,11,Low,2,50,55,75,50,75,Insurance,Medium,Medium Value
C0640,41,Female,Salaried,111780,Delhi,462133,690,No,Yes,Yes,Yes,38,Medium,3,25,70,50,75,75,Loan,Medium,High Value
C0641,26,Male,Self-Employed,72034,Mumbai,332225,700,No,No,No,Yes,58,High,1,100,80,25,75,100,Credit Card,High,Medium Value
C0642,48,Female,Business,221389,Bangalore,562832,752,No,No,No,No,99,High,0,100,100,80,100,100,Credit Card,High,High Value
C0643,37,Female,Salaried,85468,Mumbai,358891,679,No,No,Yes,Yes,35,Low,2,55,70,50,75,75,Loan,Medium,Medium Value
C0644,25,Male,Business,200166,Delhi,439762,751,Yes,Yes,Yes,No,83,Medium,3,70,50,75,70,75,Insurance,Medium,High Value
C0645,51,Male,Business,238868,Bangalore,761803,765,Yes,Yes,No,Yes,104,High,3,70,100,70,70,100,Investment,High,High Value
C0646,25,Male,Salaried,40589,Bangalore,169060,657,No,No,No,No,25,Low,0,55,30,30,30,55,Credit Card,Medium,Medium Value
C0647,58,Female,Self-Employed,92221,Pune,216826,689,No,No,Yes,Yes,29,Low,2,55,70,50,55,70,Investment,Medium,Medium Value
C0648,23,Female,Business,51657,Mumbai,219217,683,No,No,No,Yes,6,Low,1,55,55,25,55,55,Credit Card,Medium,Medium Value
C0649,43,Female,Salaried,128300,Pune,151307,724,Yes,Yes,No,No,46,High,2,70,75,100,70,100,Insurance,High,Medium Value
C0650,57,Male,Business,167229,Bangalore,201136,730,Yes,No,Yes,Yes,77,High,3,100,70,70,70,100,Credit Card,High,Medium Value
C0651,57,Female,Student,16763,Hyderabad,81978,671,No,No,No,No,5,Low,0,30,50,55,30,55,Insurance,Medium,Emerging
C0652,30,Female,Salaried,82227,Bangalore,103852,673,Yes,No,No,No,14,Low,1,55,75,100,25,100,Insurance,High,Medium Value
C0653,30,Female,Self-Employed,38164,Pune,194234,730,No,No,No,No,5,Low,0,55,50,55,55,55,Credit Card,Medium,Medium Value
C0654,39,Female,Salaried,123078,Mumbai,655984,751,No,Yes,Yes,No,44,Low,2,70,70,80,100,100,Loan,High,High Value
C0655,37,Female,Self-Employed,76247,Delhi,135418,705,Yes,Yes,No,Yes,13,Low,3,50,75,70,25,75,Investment,Medium,Medium Value
C0656,41,Female,Business,200673,Delhi,611279,687,No,No,Yes,Yes,68,Medium,2,75,70,50,75,75,Credit Card,Medium,High Value
C0657,34,Female,Salaried,123966,Mumbai,182053,725,No,Yes,Yes,No,68,High,2,70,45,80,100,100,Loan,High,Medium Value
C0658,29,Male,Salaried,80599,Delhi,239725,675,No,Yes,Yes,No,29,Low,2,25,50,55,55,55,Insurance,Medium,Medium Value
C0659,21,Male,Self-Employed,170624,Delhi,229668,701,Yes,Yes,No,Yes,52,High,3,70,80,45,45,80,Investment,High,Medium Value
C0660,33,Female,Salaried,146452,Pune,289130,707,Yes,No,Yes,Yes,59,Medium,3,100,70,70,45,100,Credit Card,High,Medium Value
C0661,24,Male,Business,190489,Mumbai,451029,714,Yes,No,Yes,No,100,High,2,100,50,75,45,100,Credit Card,High,High Value
C0662,21,Female,Salaried,88579,Chennai,251264,704,No,Yes,No,Yes,31,Low,2,50,80,25,75,80,Investment,High,Medium Value
C0663,60,Female,Self-Employed,103207,Hyderabad,492277,745,No,No,No,Yes,5,Low,1,80,100,50,80,100,Investment,High,High Value
C0664,52,Female,Business,122055,Hyderabad,529726,730,Yes,Yes,Yes,Yes,55,Low,4,70,70,70,70,70,Credit Card,Medium,High Value
C0665,54,Male,Self-Employed,137266,Delhi,561804,796,Yes,Yes,Yes,Yes,56,High,4,70,70,70,70,70,Credit Card,Medium,High Value
C0666,48,Male,Salaried,108270,Hyderabad,329982,652,Yes,Yes,No,Yes,41,Medium,3,45,100,70,45,100,Investment,High,High Value
C0667,51,Male,Business,161426,Mumbai,726452,710,Yes,No,Yes,No,57,Low,2,100,70,100,45,100,Credit Card,High,High Value
C0668,28,Female,Business,184794,Mumbai,437910,709,No,Yes,Yes,Yes,57,High,3,70,50,25,75,75,Loan,Medium,High Value
C0669,59,Female,Salaried,100442,Bangalore,395092,732,Yes,No,No,No,60,High,1,100,100,100,70,100,Credit Card,High,High Value
C0670,46,Female,Salaried,125632,Bangalore,598843,701,Yes,No,Yes,Yes,19,Low,3,80,70,70,25,80,Credit Card,High,High Value
C0671,54,Male,Salaried,70031,Hyderabad,162810,685,No,No,No,No,21,Low,0,55,75,80,55,80,Insurance,High,Medium Value
C0672,23,Female,Business,71438,Chennai,250528,699,No,No,Yes,No,21,Low,1,55,50,55,55,55,Credit Card,Medium,Medium Value
C0673,32,Female,Business,108819,Bangalore,485821,655,No,No,Yes,Yes,53,Medium,2,75,70,50,75,75,Credit Card,Medium,High Value
C0674,21,Male,Salaried,73856,Bangalore,373750,663,Yes,No,Yes,Yes,46,Medium,3,75,50,45,45,75,Credit Card,Medium,Medium Value
C0675,25,Female,Business,214648,Mumbai,836849,782,No,Yes,No,Yes,77,High,2,70,80,25,100,100,Loan,High,High Value
C0676,50,Male,Salaried,71938,Chennai,135529,664,Yes,No,No,No,29,Low,1,55,75,100,25,100,Insurance,High,Medium Value
C0677,50,Male,Salaried,79028,Delhi,194699,633,No,Yes,No,Yes,33,Medium,2,25,75,50,75,75,Investment,Medium,Medium Value
C0678,37,Female,Student,27109,Hyderabad,37395,631,Yes,Yes,No,Yes,25,Low,3,0,50,45,0,50,Investment,Medium,Emerging
C0679,43,Male,Self-Employed,78461,Bangalore,358432,675,No,No,Yes,No,44,Medium,1,75,70,80,75,80,Insurance,High,Medium Value
C0680,35,Female,Business,143474,Chennai,173081,721,No,Yes,No,No,45,Low,1,70,75,80,100,100,Loan,High,Medium Value
C0681,57,Female,Salaried,70469,Chennai,302484,678,No,No,No,Yes,33,Low,1,55,100,50,75,100,Investment,High,Medium Value
C0682,41,Female,Self-Employed,118136,Hyderabad,189621,685,No,No,No,Yes,50,Low,1,75,75,50,75,75,Credit Card,Medium,Medium Value
C0683,34,Male,Salaried,50435,Chennai,82555,698,Yes,No,No,No,17,Low,1,55,50,100,25,100,Insurance,High,Medium Value
C0684,22,Male,Salaried,114117,Chennai,333241,698,Yes,No,No,No,48,Medium,1,75,80,75,45,80,Investment,High,High Value
C0685,31,Female,Salaried,44191,Chennai,156052,673,No,Yes,No,Yes,16,Low,2,25,50,25,30,50,Investment,Medium,Medium Value
C0686,59,Male,Business,134726,Bangalore,207186,695,No,No,Yes,Yes,52,Low,2,75,70,50,75,75,Credit Card,Medium,Medium Value
C0687,58,Male,Business,208458,Hyderabad,576019,794,No,No,Yes,No,57,High,1,100,70,80,100,100,Credit Card,High,High Value
C0688,54,Male,Salaried,61721,Chennai,178362,664,No,No,No,No,9,Medium,0,55,50,80,55,80,Insurance,High,Medium Value
C0689,58,Female,Business,104786,Chennai,181946,699,No,Yes,No,No,51,Low,1,45,75,80,75,80,Insurance,High,Medium Value
C0690,54,Male,Self-Employed,48704,Bangalore,76981,700,No,No,No,Yes,5,Low,1,80,50,25,30,80,Credit Card,High,Emerging
C0691,38,Female,Salaried,86635,Hyderabad,358018,696,Yes,No,Yes,Yes,39,Low,3,55,70,70,45,70,Investment,Medium,Medium Value
C0692,50,Female,Business,183195,Mumbai,528211,744,Yes,No,Yes,Yes,67,Medium,3,100,70,70,70,100,Credit Card,High,High Value
C0693,35,Male,Self-Employed,125710,Bangalore,147132,648,Yes,No,Yes,Yes,62,Medium,3,75,45,70,45,75,Credit Card,Medium,Medium Value
C0694,47,Male,Salaried,139837,Hyderabad,601337,735,Yes,Yes,Yes,Yes,62,Medium,4,70,70,70,70,70,Credit Card,Medium,High Value
C0695,54,Female,Salaried,144912,Chennai,687275,719,No,No,Yes,Yes,47,Medium,2,100,70,50,75,100,Credit Card,High,High Value
C0696,58,Female,Business,112993,Hyderabad,350263,717,Yes,No,Yes,Yes,39,Medium,3,80,70,70,45,80,Credit Card,High,High Value
C0697,53,Female,Business,162752,Hyderabad,470495,732,No,Yes,Yes,Yes,31,Low,3,50,70,50,100,100,Loan,High,High Value
C0698,44,Female,Self-Employed,167886,Delhi,755214,712,Yes,No,No,No,61,High,1,100,100,100,45,100,Credit Card,High,High Value
C0699,35,Male,Salaried,108537,Hyderabad,545157,726,Yes,No,No,No,21,Low,1,80,100,100,50,100,Investment,High,High Value
C0700,50,Male,Student,27490,Mumbai,107403,664,Yes,No,No,No,7,Low,1,30,50,75,0,75,Insurance,Medium,Emerging
C0701,37,Male,Salaried,46508,Hyderabad,113989,629,No,No,No,No,7,Low,0,55,50,55,30,55,Credit Card,Medium,Emerging
C0702,25,Male,Salaried,115166,Mumbai,390952,741,Yes,Yes,Yes,Yes,30,Low,4,50,50,45,70,70,Loan,Medium,High Value
C0703,49,Male,Business,163710,Chennai,620430,684,No,No,No,Yes,79,High,1,75,100,50,75,100,Investment,High,High Value
C0704,24,Male,Salaried,65699,Mumbai,89133,704,Yes,No,No,No,5,Low,1,80,30,75,25,80,Credit Card,High,Medium Value
C0705,30,Male,Salaried,76335,Chennai,185382,727,Yes,No,No,Yes,14,Low,2,80,75,70,50,80,Credit Card,High,Medium Value
C0706,37,Female,Salaried,76806,Chennai,304783,650,No,No,Yes,No,18,Low,1,55,70,80,55,80,Insurance,High,Medium Value
C0707,30,Female,Salaried,107853,Mumbai,439906,695,No,No,No,Yes,33,Low,1,55,100,50,75,100,Investment,High,High Value
C0708,37,Male,Salaried,93768,Bangalore,265198,685,No,No,Yes,Yes,22,Low,2,55,70,50,55,70,Investment,Medium,Medium Value
C0709,40,Female,Student,12971,Pune,35514,646,No,No,Yes,No,5,Low,1,30,20,55,30,55,Insurance,Medium,Emerging
C0710,44,Male,Salaried,64785,Hyderabad,117586,732,No,Yes,No,Yes,28,Low,2,50,50,50,80,80,Loan,High,Medium Value
C0711,25,Female,Business,213052,Delhi,543850,718,No,Yes,Yes,No,90,High,2,70,50,55,75,75,Loan,Medium,High Value
C0712,54,Male,Self-Employed,120016,Pune,522272,695,No,Yes,No,Yes,54,Low,2,45,100,50,75,100,Investment,High,High Value
C0713,26,Female,Self-Employed,167681,Hyderabad,317187,774,No,Yes,Yes,Yes,34,Low,3,50,50,25,100,100,Loan,High,High Value
C0714,22,Female,Salaried,96253,Hyderabad,154673,683,Yes,Yes,No,Yes,41,Medium,3,45,55,45,45,55,Investment,Medium,Medium Value
C0715,33,Male,Self-Employed,126128,Chennai,619423,680,No,No,No,No,53,Medium,0,75,100,80,75,100,Investment,High,High Value
C0716,31,Male,Business,209213,Hyderabad,387616,757,Yes,Yes,No,Yes,68,Medium,3,70,100,70,70,100,Investment,High,High Value
C0717,43,Male,Business,211081,Delhi,439346,774,No,Yes,Yes,Yes,104,High,3,70,70,50,100,100,Loan,High,High Value
C0718,36,Male,Business,177581,Hyderabad,870632,722,Yes,Yes,Yes,Yes,82,High,4,70,70,70,70,70,Credit Card,Medium,High Value
C0719,51,Male,Self-Employed,145966,Mumbai,579036,734,Yes,Yes,Yes,Yes,52,Medium,4,70,70,70,70,70,Credit Card,Medium,High Value
C0720,31,Female,Salaried,36782,Pune,155723,621,No,Yes,No,No,5,Low,1,0,50,55,30,55,Insurance,Medium,Medium Value
C0721,36,Male,Business,149352,Mumbai,710573,680,No,Yes,No,No,80,High,1,45,100,80,75,100,Investment,High,High Value
C0722,28,Female,Business,207005,Delhi,327884,735,Yes,Yes,No,No,77,Medium,2,70,80,75,70,80,Investment,High,High Value
C0723,24,Female,Self-Employed,112154,Hyderabad,433250,718,No,No,Yes,No,43,Medium,1,100,50,55,75,100,Credit Card,High,High Value
C0724,60,Male,Student,18307,Delhi,48978,676,No,No,No,Yes,7,Low,1,30,50,25,30,50,Investment,Medium,Emerging
C0725,24,Female,Salaried,122207,Chennai,523504,670,No,No,Yes,No,80,High,1,75,50,55,75,75,Credit Card,Medium,High Value
C0726,45,Male,Student,17905,Mumbai,29175,675,No,No,No,Yes,5,Low,1,30,50,25,30,50,Investment,Medium,Emerging
C0727,23,Female,Salaried,138297,Mumbai,494697,719,No,No,Yes,Yes,51,Low,2,100,50,25,75,100,Credit Card,High,High Value
C0728,52,Male,Salaried,105874,Bangalore,287897,671,Yes,No,Yes,Yes,27,Medium,3,55,70,70,25,70,Investment,Medium,Medium Value
C0729,23,Female,Salaried,68346,Hyderabad,191617,639,Yes,No,No,Yes,19,Low,2,55,30,45,25,55,Credit Card,Medium,Medium Value
C0730,47,Female,Salaried,142138,Chennai,592175,723,No,Yes,Yes,No,37,Low,2,50,70,80,100,100,Loan,High,High Value
C0731,49,Male,Business,100772,Mumbai,349393,734,No,Yes,No,No,25,Low,1,50,100,80,80,100,Investment,High,High Value
C0732,52,Male,Salaried,102084,Mumbai,350822,697,No,No,Yes,No,11,Low,1,55,70,80,55,80,Insurance,High,High Value
C0733,39,Female,Salaried,70149,Chennai,172546,651,No,Yes,Yes,No,39,Low,2,25,45,80,75,80,Insurance,High,Medium Value
C0734,41,Female,Self-Employed,121700,Delhi,404350,649,Yes,No,Yes,Yes,48,Medium,3,75,70,70,45,75,Credit Card,Medium,High Value
C0735,25,Male,Self-Employed,131758,Delhi,508110,756,Yes,Yes,No,Yes,53,Medium,3,70,80,45,70,80,Investment,High,High Value
C0736,38,Male,Self-Employed,163447,Hyderabad,691719,758,Yes,Yes,Yes,Yes,60,High,4,70,70,70,70,70,Credit Card,Medium,High Value
C0737,48,Female,Self-Employed,40695,Bangalore,118246,674,No,No,No,No,16,Low,0,55,50,55,30,55,Credit Card,Medium,Emerging
C0738,42,Male,Business,89169,Mumbai,418366,733,No,Yes,Yes,Yes,57,High,3,70,70,50,100,100,Loan,High,Medium Value
C0739,41,Female,Salaried,77947,Bangalore,327048,690,No,No,Yes,Yes,17,Low,2,55,70,50,55,70,Investment,Medium,Medium Value
C0740,26,Male,Salaried,77224,Delhi,254418,667,No,No,No,No,33,Medium,0,55,80,55,75,80,Investment,High,Medium Value
C0741,21,Male,Business,95865,Delhi,329829,709,No,Yes,Yes,No,40,Medium,2,70,50,55,75,75,Loan,Medium,Medium Value
C0742,25,Female,Salaried,55553,Pune,276073,647,No,No,No,No,37,Low,0,55,55,55,75,75,Loan,Medium,Medium Value
C0743,32,Male,Business,154501,Hyderabad,500365,692,Yes,No,Yes,Yes,64,Medium,3,75,70,70,45,75,Credit Card,Medium,High Value
C0744,46,Male,Salaried,90410,Pune,386849,713,Yes,No,No,Yes,41,Medium,2,100,100,70,45,100,Credit Card,High,Medium Value
C0745,54,Male,Salaried,133754,Pune,504588,737,No,No,No,Yes,31,Medium,1,80,100,50,100,100,Investment,High,High Value
C0746,34,Male,Business,140895,Pune,453110,677,No,Yes,Yes,No,40,Medium,2,45,70,80,75,80,Insurance,High,High Value
C0747,46,Female,Business,205888,Hyderabad,408209,711,Yes,Yes,Yes,Yes,59,Low,4,70,70,70,45,70,Credit Card,Medium,High Value
C0748,47,Male,Business,236098,Hyderabad,654180,750,Yes,Yes,Yes,No,51,Medium,3,70,70,100,70,100,Insurance,High,High Value
C0749,29,Female,Business,100705,Chennai,517025,674,No,No,Yes,No,43,Low,1,75,50,55,75,75,Credit Card,Medium,High Value
C0750,46,Female,Salaried,91922,Bangalore,330662,705,No,No,Yes,Yes,30,Low,2,80,70,50,75,80,Credit Card,High,Medium Value
C0751,42,Female,Salaried,145700,Bangalore,455272,719,Yes,No,Yes,Yes,60,High,3,100,70,70,45,100,Credit Card,High,High Value
C0752,50,Male,Self-Employed,108914,Chennai,526576,734,Yes,No,No,Yes,41,Low,2,100,100,70,70,100,Credit Card,High,High Value
C0753,37,Male,Business,51881,Chennai,167991,680,No,Yes,No,Yes,23,Low,2,25,50,50,55,55,Loan,Medium,Medium Value
C0754,46,Female,Salaried,69567,Delhi,241251,660,No,Yes,No,No,46,Medium,1,45,75,80,75,80,Insurance,High,Medium Value
C0755,56,Female,Self-Employed,82365,Pune,320488,629,Yes,Yes,Yes,Yes,31,Low,4,25,70,70,45,70,Investment,Medium,Medium Value
C0756,21,Female,Salaried,109211,Chennai,403374,705,Yes,No,Yes,Yes,51,Medium,3,100,50,45,45,100,Credit Card,High,High Value
C0757,28,Male,Salaried,100122,Mumbai,180356,643,No,Yes,No,No,33,Medium,1,25,55,55,75,75,Loan,Medium,Medium Value
C0758,55,Male,Salaried,55006,Bangalore,123896,652,No,No,No,Yes,33,Low,1,55,50,50,75,75,Loan,Medium,Medium Value
C0759,35,Female,Business,91198,Chennai,254219,668,No,No,No,Yes,15,Low,1,55,100,50,55,100,Investment,High,Medium Value
C0760,42,Female,Business,203903,Mumbai,505790,731,No,Yes,No,Yes,48,Low,2,70,100,50,100,100,Investment,High,High Value
C0761,34,Female,Salaried,130649,Mumbai,405393,670,Yes,Yes,No,No,80,Medium,2,45,100,100,45,100,Investment,High,High Value
C0762,46,Female,Self-Employed,171949,Mumbai,436157,709,Yes,Yes,Yes,Yes,92,High,4,70,70,70,45,70,Credit Card,Medium,High Value
C0763,48,Female,Salaried,69553,Delhi,107423,714,Yes,No,No,Yes,5,Low,2,80,50,70,25,80,Credit Card,High,Medium Value
C0764,43,Male,Salaried,144137,Delhi,405024,751,Yes,Yes,Yes,No,53,Low,3,70,70,100,70,100,Insurance,High,High Value
C0765,34,Male,Salaried,34922,Mumbai,44748,708,No,No,Yes,No,15,Low,1,55,20,55,30,55,Credit Card,Medium,Emerging
C0766,44,Male,Salaried,147018,Delhi,502914,718,No,No,Yes,Yes,66,Medium,2,100,70,50,75,100,Credit Card,High,High Value
C0767,22,Male,Salaried,34686,Pune,142289,670,No,No,No,No,39,Medium,0,30,30,30,50,50,Loan,Medium,Emerging
C0768,46,Female,Business,82766,Mumbai,321793,721,Yes,Yes,Yes,Yes,15,Low,4,50,70,70,50,70,Investment,Medium,Medium Value
C0769,34,Male,Self-Employed,67006,Pune,167890,634,Yes,No,No,No,10,Low,1,55,50,100,25,100,Insurance,High,Medium Value
C0770,27,Male,Business,81422,Pune,144731,709,Yes,No,No,Yes,30,Medium,2,80,55,45,45,80,Credit Card,High,Medium Value
C0771,23,Male,Salaried,146590,Mumbai,260769,757,No,No,Yes,No,40,Low,1,100,50,55,100,100,Credit Card,High,Medium Value
C0772,43,Male,Salaried,42205,Bangalore,130969,639,No,No,Yes,Yes,5,Low,2,55,20,25,30,55,Credit Card,Medium,Emerging
C0773,38,Male,Salaried,116590,Mumbai,235116,744,No,Yes,Yes,No,40,Low,2,70,70,80,100,100,Loan,High,Medium Value
C0774,58,Male,Salaried,53527,Mumbai,162399,733,Yes,No,No,Yes,32,Low,2,80,50,70,70,80,Credit Card,High,Medium Value
C0775,55,Female,Self-Employed,151477,Delhi,297497,744,No,Yes,Yes,No,56,Low,2,70,70,80,100,100,Loan,High,Medium Value
C0776,35,Male,Salaried,58202,Mumbai,276057,691,No,No,Yes,Yes,31,Low,2,55,45,50,75,75,Loan,Medium,Medium Value
C0777,45,Female,Business,246624,Bangalore,627013,735,Yes,No,Yes,No,99,High,2,100,70,100,70,100,Credit Card,High,High Value
C0778,57,Male,Self-Employed,96692,Delhi,198472,725,Yes,No,No,No,20,Low,1,80,75,100,50,100,Insurance,High,Medium Value
C0779,48,Male,Salaried,112384,Hyderabad,512464,670,Yes,Yes,No,Yes,43,Low,3,45,100,70,45,100,Investment,High,High Value
C0780,30,Male,Self-Employed,55855,Hyderabad,150878,683,Yes,Yes,No,No,5,Low,2,25,50,100,25,100,Insurance,High,Medium Value
C0781,59,Female,Business,241444,Pune,354814,780,No,Yes,Yes,Yes,82,High,3,70,70,50,100,100,Loan,High,High Value
C0782,37,Female,Business,75095,Pune,241948,583,No,No,Yes,No,28,Low,1,55,70,80,55,80,Insurance,High,Medium Value
C0783,59,Male,Business,219796,Bangalore,719011,767,No,Yes,Yes,No,82,High,2,70,70,80,100,100,Loan,High,High Value
C0784,42,Male,Salaried,79241,Chennai,286010,763,No,Yes,No,Yes,10,Low,2,50,100,50,80,100,Investment,High,Medium Value
C0785,46,Female,Salaried,133119,Hyderabad,291222,648,Yes,Yes,Yes,No,33,Medium,3,25,70,100,45,100,Insurance,High,Medium Value
C0786,45,Male,Salaried,82003,Pune,253874,684,No,Yes,Yes,Yes,35,Low,3,25,70,50,75,75,Loan,Medium,Medium Value
C0787,37,Male,Salaried,98379,Hyderabad,196353,635,No,Yes,Yes,Yes,49,Medium,3,45,45,50,75,75,Loan,Medium,Medium Value
C0788,33,Female,Business,144837,Bangalore,198491,690,Yes,Yes,No,No,51,Medium,2,45,75,100,45,100,Insurance,High,Medium Value
C0789,40,Female,Salaried,121996,Bangalore,551996,648,Yes,No,Yes,No,41,Medium,2,75,70,100,45,100,Insurance,High,High Value
C0790,45,Male,Self-Employed,129283,Chennai,529893,714,Yes,Yes,Yes,Yes,62,High,4,70,70,70,45,70,Credit Card,Medium,High Value
C0791,24,Female,Business,197044,Chennai,442305,767,Yes,Yes,Yes,Yes,62,Low,4,70,50,45,70,70,Credit Card,Medium,High Value
C0792,30,Female,Salaried,123846,Delhi,420309,719,Yes,No,Yes,No,72,High,2,100,70,100,45,100,Credit Card,High,High Value
C0793,23,Male,Salaried,52927,Bangalore,84702,643,No,No,No,Yes,5,Low,1,55,30,25,55,55,Credit Card,Medium,Medium Value
